Class,Order,Family,Species,Trade_type,Source
Reptile,Sauria,Chamaeleonidae,Trioceros quadricornis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Chamaeleonidae,Trioceros rudis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Chamaeleonidae,Trioceros schoutedeni,"Pet, Prod",CITES
Reptile,Sauria,Chamaeleonidae,Trioceros schubotzi,Pet,CITES
Reptile,Sauria,Chamaeleonidae,Trioceros serratus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Chamaeleonidae,Trioceros sternfeldi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Chamaeleonidae,Trioceros tempeli,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Chamaeleonidae,Trioceros werneri,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Chamaeleonidae,Trioceros wiedersheimi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Cordylus angolensis,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus aridus,Prod,CITES
Reptile,Sauria,Cordylidae,Cordylus beraduccii,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus cloetei,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus cordylus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Cordylus jonesii,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus machadoi,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus macropholis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Cordylus marunguensis,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus mclachlani,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Cordylus meculae,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus minor,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus niger,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus nyikae,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus oelofseni,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus rhodesianus,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus rivae,Prod,CITES
Reptile,Sauria,Cordylidae,Cordylus tropidosternum,NA,CITES
Reptile,Sauria,Cordylidae,Cordylus ukingensis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Cordylus vittifer,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Hemicordylus capensis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Hemicordylus nebulosus,NA,CITES
Reptile,Sauria,Cordylidae,Karusasaurus polyzonus,NA,IUCN
Reptile,Sauria,Cordylidae,Namazonurus campbelli,NA,CITES
Reptile,Sauria,Cordylidae,Namazonurus lawrenci,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Namazonurus namaquensis,NA,CITES
Reptile,Sauria,Cordylidae,Namazonurus peersi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Namazonurus pustulatus,NA,CITES
Reptile,Sauria,Cordylidae,Ninurta coeruleopunctatus,Prod,"IUCN, CITES"
Reptile,Sauria,Cordylidae,Ouroborus cataphractus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Platysaurus broadleyi,NA,IUCN
Reptile,Sauria,Cordylidae,Platysaurus imperator,NA,IUCN
Reptile,Sauria,Cordylidae,Platysaurus relictus,NA,IUCN
Reptile,Sauria,Cordylidae,Pseudocordylus langi,"Pet, Prod",CITES
Reptile,Sauria,Cordylidae,Pseudocordylus melanotus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Pseudocordylus microlepidotus,"Pet, Prod",CITES
Reptile,Sauria,Cordylidae,Pseudocordylus spinosus,Prod,"IUCN, CITES"
Reptile,Sauria,Cordylidae,Pseudocordylus subviridis,NA,CITES
Reptile,Sauria,Cordylidae,Pseudocordylus transvaalensis,NA,CITES
Reptile,Sauria,Cordylidae,Smaug barbertonensis,Pet,IUCN
Reptile,Sauria,Cordylidae,Smaug breyeri,Prod,CITES
Reptile,Sauria,Cordylidae,Smaug giganteus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Smaug mossambicus,NA,CITES
Reptile,Sauria,Cordylidae,Smaug regius,NA,CITES
Reptile,Sauria,Cordylidae,Smaug vandami,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Cordylidae,Smaug warreni,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Corytophanidae,Basiliscus plumifrons,NA,IUCN
Reptile,Sauria,Corytophanidae,Basiliscus vittatus,Pet,IUCN
Reptile,Sauria,Corytophanidae,Corytophanes cristatus,Pet,IUCN
Reptile,Sauria,Corytophanidae,Corytophanes hernandesii,Pet,IUCN
Reptile,Sauria,Corytophanidae,Corytophanes percarinatus,Pet,IUCN
Reptile,Sauria,Corytophanidae,Laemanctus longipes,Pet,IUCN
Reptile,Sauria,Corytophanidae,Laemanctus serratus,NA,IUCN
Reptile,Sauria,Diplodactylidae,Correlophus ciliatus,NA,IUCN
Reptile,Sauria,Diplodactylidae,Correlophus sarasinorum,NA,IUCN
Reptile,Sauria,Diplodactylidae,Dactylocnemis pacificus,NA,CITES
Reptile,Sauria,Diplodactylidae,Diplodactylus granariensis,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Eurydactylodes agricolae,NA,IUCN
Reptile,Sauria,Diplodactylidae,Eurydactylodes occidentalis,NA,IUCN
Reptile,Sauria,Diplodactylidae,Eurydactylodes symmetricus,NA,IUCN
Reptile,Sauria,Diplodactylidae,Eurydactylodes vieillardi,NA,IUCN
Reptile,Sauria,Diplodactylidae,Hoplodactylus duvaucelii,NA,CITES
Reptile,Sauria,Diplodactylidae,Lucasium damaeum,NA,IUCN
Reptile,Sauria,Diplodactylidae,Mniarogekko chahoua,NA,IUCN
Reptile,Sauria,Diplodactylidae,Mokopirirakau cryptozoicus,NA,CITES
Reptile,Sauria,Diplodactylidae,Mokopirirakau granulatus,NA,CITES
Reptile,Sauria,Diplodactylidae,Mokopirirakau kahutarae,NA,CITES
Reptile,Sauria,Diplodactylidae,Mokopirirakau nebulosus,NA,CITES
Reptile,Sauria,Diplodactylidae,Naultinus elegans,NA,CITES
Reptile,Sauria,Diplodactylidae,Naultinus gemmeus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Diplodactylidae,Naultinus grayii,NA,CITES
Reptile,Sauria,Diplodactylidae,Naultinus manukanus,NA,"IUCN, CITES"
Reptile,Sauria,Diplodactylidae,Naultinus punctatus,NA,CITES
Reptile,Sauria,Diplodactylidae,Naultinus rudis,NA,CITES
Reptile,Sauria,Diplodactylidae,Naultinus stellatus,NA,CITES
Reptile,Sauria,Diplodactylidae,Naultinus tuberculatus,NA,CITES
Reptile,Sauria,Diplodactylidae,Oedodera marmorata,NA,IUCN
Reptile,Sauria,Diplodactylidae,Oedura castelnaui,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Oedura filicipoda,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Oedura gracilis,NA,IUCN
Reptile,Sauria,Diplodactylidae,Oedura jowalbinna,NA,IUCN
Reptile,Sauria,Diplodactylidae,Pseudothecadactylus cavaticus,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Rhacodactylus auriculatus,Pet,"IUCN, CITES"
Reptile,Sauria,Diplodactylidae,Rhacodactylus leachianus,Pet,"IUCN, CITES"
Reptile,Sauria,Diplodactylidae,Rhacodactylus trachyrhynchus,NA,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus ciliaris,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus elderi,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus intermedius,NA,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus spinigerus,NA,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus strophurus,NA,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus taenicauda,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus wellingtonae,Pet,IUCN
Reptile,Sauria,Diplodactylidae,Strophurus williamsi,NA,IUCN
Reptile,Sauria,Diplodactylidae,Toropuku stephensi,NA,CITES
Reptile,Sauria,Diplodactylidae,Tukutuku rakiurae,NA,CITES
Reptile,Sauria,Diplodactylidae,Woodworthia brunneus,NA,CITES
Reptile,Sauria,Diplodactylidae,Woodworthia chrysosireticus,NA,CITES
Reptile,Sauria,Diplodactylidae,Woodworthia maculatus,NA,CITES
Reptile,Sauria,Eublepharidae,Aeluroscalabotes felinus,Pet,IUCN
Reptile,Sauria,Eublepharidae,Coleonyx elegans,NA,IUCN
Reptile,Sauria,Eublepharidae,Coleonyx mitratus,NA,IUCN
Reptile,Sauria,Eublepharidae,Coleonyx reticulatus,Pet,IUCN
Reptile,Sauria,Eublepharidae,Coleonyx switaki,Pet,IUCN
Reptile,Sauria,Eublepharidae,Coleonyx variegatus,Pet,IUCN
Reptile,Sauria,Eublepharidae,Eublepharis angramainyu,Pet,IUCN
Reptile,Sauria,Eublepharidae,Eublepharis fuscus,"Pet, Prod",IUCN
Reptile,Sauria,Eublepharidae,Eublepharis hardwickii,"Pet, Prod",IUCN
Reptile,Sauria,Eublepharidae,Goniurosaurus catbaensis,Pet,IUCN
Reptile,Sauria,Eublepharidae,Goniurosaurus huuliensis,NA,IUCN
Reptile,Sauria,Eublepharidae,Goniurosaurus kuroiwae,Pet,IUCN
Reptile,Sauria,Eublepharidae,Goniurosaurus lichtenfelderi,NA,IUCN
Reptile,Sauria,Eublepharidae,Goniurosaurus splendens,Pet,IUCN
Reptile,Sauria,Eublepharidae,Goniurosaurus yamashinae,Pet,IUCN
Reptile,Sauria,Eublepharidae,Hemitheconyx caudicinctus,NA,IUCN
Reptile,Sauria,Gekkonidae,Blaesodactylus boivini,NA,IUCN
Reptile,Sauria,Gekkonidae,Chondrodactylus angulifer,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cnemaspis africana,NA,IUCN
Reptile,Sauria,Gekkonidae,Cnemaspis psychedelica,NA,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Cyrtodactylus adorus,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus albofasciatus,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus baluensis,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus bintangrendah,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus biordinis,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus cavernicolus,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus chanhomeae,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus elok,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus hoskini,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus irianjayaensis,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus macrotuberculatus,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus malayanus,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus oldhami,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus pulchellus,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus salomonensis,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus trilatofasciatus,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus tuberculatus,Pet,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus vilaphongi,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtodactylus wayakonei,NA,IUCN
Reptile,Sauria,Gekkonidae,Cyrtopodion scabrum,Pet,IUCN
Reptile,Sauria,Gekkonidae,Geckolepis maculata,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Gekko badenii,NA,IUCN
Reptile,Sauria,Gekkonidae,Gekko grossmanni,NA,IUCN
Reptile,Sauria,Gekkonidae,Gekko swinhonis,NA,IUCN
Reptile,Sauria,Gekkonidae,Hemidactylus tanganicus,NA,IUCN
Reptile,Sauria,Gekkonidae,Hemidactylus turcicus,NA,IUCN
Reptile,Sauria,Gekkonidae,Heteronotia binoei,NA,IUCN
Reptile,Sauria,Gekkonidae,Lygodactylus manni,NA,IUCN
Reptile,Sauria,Gekkonidae,Lygodactylus williamsi,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Nactus pelagicus,Pet,IUCN
Reptile,Sauria,Gekkonidae,Nactus serpensinsula,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Pachydactylus atorquatus,NA,IUCN
Reptile,Sauria,Gekkonidae,Paroedura bastardi,Pet,IUCN
Reptile,Sauria,Gekkonidae,Paroedura gracilis,NA,IUCN
Reptile,Sauria,Gekkonidae,Paroedura ibityensis,NA,IUCN
Reptile,Sauria,Gekkonidae,Paroedura masobe,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Paroedura oviceps,Pet,IUCN
Reptile,Sauria,Gekkonidae,Paroedura picta,NA,IUCN
Reptile,Sauria,Gekkonidae,Paroedura stumpffi,NA,IUCN
Reptile,Sauria,Gekkonidae,Paroedura vahiny,NA,IUCN
Reptile,Sauria,Gekkonidae,Paroedura vazimba,NA,IUCN
Reptile,Sauria,Gekkonidae,Phelsuma abbotti,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma andamanense,Pet,CITES
Reptile,Sauria,Gekkonidae,Phelsuma antanosy,Prod,CITES
Reptile,Sauria,Gekkonidae,Phelsuma astriata,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma barbouri,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma berghofi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma borai,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma borbonica,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma breviceps,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma cepediana,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma comorensis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma dorsivittata,Pet,CITES
Reptile,Sauria,Gekkonidae,Phelsuma dubia,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma flavigularis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma gouldi,Pet,CITES
Reptile,Sauria,Gekkonidae,Phelsuma grandis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma guentheri,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma guimbeaui,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma guttata,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma hielscheri,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma hoeschi,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma inexpectata,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma kely,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma klemmeri,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma kochi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma laticauda,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma lineata,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma madagascariensis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma malamakibo,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma masohoala,Prod,CITES
Reptile,Sauria,Gekkonidae,Phelsuma modesta,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma mutabilis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma nigristriata,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma ornata,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma parkeri,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma parva,Prod,CITES
Reptile,Sauria,Gekkonidae,Phelsuma pasteuri,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma pronki,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma pusilla,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma quadriocellata,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma ravenala,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma robertmertensi,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma roesleri,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma rosagularis,NA,CITES
Reptile,Sauria,Gekkonidae,Phelsuma seippi,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Phelsuma serraticauda,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma standingi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma sundbergi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Phelsuma vanheygeni,Prod,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Pseudogekko smaragdinus,NA,IUCN
Reptile,Sauria,Gekkonidae,Rhoptropella ocellata,NA,CITES
Reptile,Sauria,Gekkonidae,Stenodactylus doriae,Pet,IUCN
Reptile,Sauria,Gekkonidae,Tropiocolotes algericus,NA,IUCN
Reptile,Sauria,Gekkonidae,Tropiocolotes tripolitanus,NA,IUCN
Reptile,Sauria,Gekkonidae,Uroplatus alluaudi,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Uroplatus ebenaui,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus fimbriatus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus finiavana,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus giganteus,"Pet, Prod",CITES
Reptile,Sauria,Gekkonidae,Uroplatus guentheri,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus henkeli,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus lineatus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus malahelo,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus malama,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus phantasticus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus pietschmanni,Pet,"IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus sameiti,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gekkonidae,Uroplatus sikorae,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gerrhosauridae,Tracheloptychus petersi,NA,IUCN
Reptile,Sauria,Gerrhosauridae,Zonosaurus karsteni,"Pet, Prod",CITES
Reptile,Sauria,Gerrhosauridae,Zonosaurus laticaudatus,"Pet, Prod",CITES
Reptile,Sauria,Gerrhosauridae,Zonosaurus madagascariensis,"Pet, Prod",CITES
Reptile,Sauria,Gerrhosauridae,Zonosaurus maximus,Pet,IUCN
Reptile,Sauria,Gerrhosauridae,Zonosaurus quadrilineatus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Gerrhosauridae,Zonosaurus trilineatus,Pet,IUCN
Reptile,Sauria,Helodermatidae,Heloderma horridum,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Helodermatidae,Heloderma suspectum,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Amblyrhynchus cristatus,"Pet, Prod",CITES
Reptile,Sauria,Iguanidae,Brachylophus bulabula,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Brachylophus fasciatus,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Brachylophus vitiensis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Conolophus marthae,"Pet, Prod",CITES
Reptile,Sauria,Iguanidae,Conolophus pallidus,Prod,CITES
Reptile,Sauria,Iguanidae,Conolophus subcristatus,"Pet, Prod",CITES
Reptile,Sauria,Iguanidae,Ctenosaura alfredschmidti,NA,IUCN
Reptile,Sauria,Iguanidae,Ctenosaura bakeri,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Ctenosaura clarki,Pet,IUCN
Reptile,Sauria,Iguanidae,Ctenosaura defensor,Pet,IUCN
Reptile,Sauria,Iguanidae,Ctenosaura flavidorsalis,NA,IUCN
Reptile,Sauria,Iguanidae,Ctenosaura melanosterna,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Ctenosaura nolascensis,"Pet, Prod",IUCN
Reptile,Sauria,Iguanidae,Ctenosaura oaxacana,NA,IUCN
Reptile,Sauria,Iguanidae,Ctenosaura oedirhina,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Ctenosaura palearis,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Ctenosaura similis,Prod,IUCN
Reptile,Sauria,Iguanidae,Cyclura carinata,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Cyclura collei,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Cyclura cornuta,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Cyclura cychlura,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Cyclura lewisi,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Cyclura nubila,"Pet, Prod",CITES
Reptile,Sauria,Iguanidae,Cyclura pinguis,Prod,CITES
Reptile,Sauria,Iguanidae,Cyclura ricordi,NA,CITES
Reptile,Sauria,Iguanidae,Cyclura rileyi,"Pet, Prod",CITES
Reptile,Sauria,Iguanidae,Dipsosaurus dorsalis,NA,IUCN
Reptile,Sauria,Iguanidae,Iguana delicatissima,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Iguana iguana,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Iguanidae,Sauromalus ater,Pet,IUCN
Reptile,Sauria,Iguanidae,Sauromalus hispidus,"Pet, Prod",IUCN
Reptile,Sauria,Iguanidae,Sauromalus varius,NA,CITES
Reptile,Sauria,Lacertidae,Acanthodactylus pardalis,NA,IUCN
Reptile,Sauria,Lacertidae,Dalmatolacerta oxycephala,NA,IUCN
Reptile,Sauria,Lacertidae,Dinarolacerta montenegrina,NA,IUCN
Reptile,Sauria,Lacertidae,Dinarolacerta mosorensis,Pet,IUCN
Reptile,Sauria,Lacertidae,Eremias grammica,NA,IUCN
Reptile,Sauria,Lacertidae,Gallotia auaritae,NA,IUCN
Reptile,Sauria,Lacertidae,Gallotia bravoana,NA,IUCN
Reptile,Sauria,Lacertidae,Gallotia simonyi,NA,"IUCN, CITES"
Reptile,Sauria,Lacertidae,Gastropholis prasina,NA,IUCN
Reptile,Sauria,Lacertidae,Iberolacerta aranica,NA,IUCN
Reptile,Sauria,Lacertidae,Iberolacerta aurelioi,NA,IUCN
Reptile,Sauria,Lacertidae,Iberolacerta martinezricai,NA,IUCN
Reptile,Sauria,Lacertidae,Lacerta media,NA,IUCN
Reptile,Sauria,Lacertidae,Philochortus zolii,Pet,IUCN
Reptile,Sauria,Lacertidae,Podarcis lilfordi,Pet,"IUCN, CITES"
Reptile,Sauria,Lacertidae,Podarcis milensis,NA,IUCN
Reptile,Sauria,Lacertidae,Podarcis muralis,NA,IUCN
Reptile,Sauria,Lacertidae,Podarcis pityusensis,Pet,CITES
Reptile,Sauria,Lacertidae,Podarcis siculus,NA,IUCN
Reptile,Sauria,Lacertidae,Podarcis tiliguerta,NA,IUCN
Reptile,Sauria,Lacertidae,Takydromus hani,NA,IUCN
Reptile,Sauria,Lacertidae,Takydromus sexlineatus,NA,IUCN
Reptile,Sauria,Lacertidae,Takydromus toyamai,NA,IUCN
Reptile,Sauria,Lacertidae,Timon lepidus,NA,IUCN
Reptile,Sauria,Lacertidae,Timon tangitanus,Prod,IUCN
Reptile,Sauria,Lanthanotidae,Lanthanotus borneensis,NA,CITES
Reptile,Sauria,Leiocephalidae,Leiocephalus carinatus,NA,IUCN
Reptile,Sauria,Leiosauridae,Pristidactylus casuhatiensis,NA,IUCN
Reptile,Sauria,Leiosauridae,Pristidactylus valeriae,"Pet, Prod",IUCN
Reptile,Sauria,Leiosauridae,Pristidactylus volcanensis,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus albiceps,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus chlorostictus,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus forsteri,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus irregularis,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus melanogaster,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus orientalis,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus ornatus,Prod,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus ortizii,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus polystictus,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus robustus,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus signifer,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus thomasi,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus walkeri,NA,IUCN
Reptile,Sauria,Liolaemidae,Liolaemus williamsi,NA,IUCN
Reptile,Sauria,Opluridae,Chalarodon madagascariensis,NA,IUCN
Reptile,Sauria,Opluridae,Oplurus cuvieri,"Pet, Prod",IUCN
Reptile,Sauria,Opluridae,Oplurus cyclurus,Pet,IUCN
Reptile,Sauria,Opluridae,Oplurus fierinensis,Pet,IUCN
Reptile,Sauria,Opluridae,Oplurus grandidieri,NA,IUCN
Reptile,Sauria,Opluridae,Oplurus saxicola,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Callisaurus draconoides,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Petrosaurus thalassinus,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma asio,Pet,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma blainvillii,NA,CITES
Reptile,Sauria,Phrynosomatidae,Phrynosoma braconnieri,Pet,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma cerroense,NA,CITES
Reptile,Sauria,Phrynosomatidae,Phrynosoma cornutum,Pet,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma coronatum,"Pet, Prod","IUCN, CITES"
Reptile,Sauria,Phrynosomatidae,Phrynosoma mcallii,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma orbiculare,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma taurus,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Phrynosoma wigginsi,NA,CITES
Reptile,Sauria,Phrynosomatidae,Sceloporus asper,Pet,IUCN
Reptile,Sauria,Phrynosomatidae,Sceloporus malachiticus,NA,IUCN
Reptile,Sauria,Phrynosomatidae,Sceloporus mucronatus,NA,IUCN
Reptile,Sauria,Phyllodactylidae,Haemodracon riebeckii,NA,IUCN
Reptile,Sauria,Phyllodactylidae,Phyllodactylus pulcher,NA,IUCN
